ReferenceDate,Ticker,TotalShares,FloatShares,FloatFactor,Source,RetrievedAtUTC,Error
2026-05-15,AAPL,14594180000.0,14569223952.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.604992+00:00,
2026-05-15,ABNB,417930233.0,405518174.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.626293+00:00,
2026-05-15,ADBE,397500000.0,396228000.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.606179+00:00,
2026-05-15,ADI,,485265334.0,1.0,reused_missing_fallback_1.0,2026-08-07T06:09:29.605868+00:00,
2026-05-15,ADP,397262737.0,396896994.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.615064+00:00,
2026-05-15,ADSK,211145251.0,210419750.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.643068+00:00,
2026-05-15,AEP,544397352.0,543569868.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.605285+00:00,
2026-05-15,ALNY,133809118.0,133237753.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.153224+00:00,
2026-05-15,AMAT,793959430.0,790855049.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.607908+00:00,
2026-05-15,AMD,1632475042.0,1623448320.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.732975+00:00,
2026-05-15,AMGN,541000000.0,539512250.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.731460+00:00,
2026-05-15,AMZN,10786313572.0,9808965699.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.731040+00:00,
2026-05-15,APP,305732000.0,255707450.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.165532+00:00,
2026-05-15,ARM,1067998569.0,142599360.0,0.4005605367061123,reused_current_snapshot_proxy,2026-08-07T06:09:29.742302+00:00,
2026-05-15,ASML,384100000.0,21331633667.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.727740+00:00,
2026-05-15,AVGO,4757580198.0,4698919234.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.742809+00:00,
2026-05-15,AXON,81237415.0,76780733.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.196106+00:00,
2026-05-15,BKNG,751380500.0,748998624.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.755656+00:00,
2026-05-15,BKR,992674071.0,990649016.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.769119+00:00,
2026-05-15,CCEP,442188289.0,196770986.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.853550+00:00,
2026-05-15,CDNS,275393000.0,274123438.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.857091+00:00,
2026-05-15,CEG,357102017.0,337745216.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.856315+00:00,
2026-05-15,CHTR,119277492.0,76805163.0,1.0,yfinance_current_snapshot,2026-08-07T06:28:19.760542+00:00,
2026-05-15,CMCSA,3539192198.0,3510808107.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.855890+00:00,
2026-05-15,COST,443478804.0,440929534.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.870087+00:00,
2026-05-15,CPRT,925811482.0,845414013.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.869539+00:00,
2026-05-15,CRWD,1018259280.0,1000378647.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.871248+00:00,
2026-05-15,CSCO,3941434665.0,3935049541.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.886183+00:00,
2026-05-15,CSX,1852474917.0,1848587855.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.045647+00:00,
2026-05-15,CTAS,400169561.0,342156980.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.048691+00:00,
2026-05-15,CTSH,450444209.0,449214496.0,1.0,yfinance_current_snapshot,2026-08-07T06:28:19.741577+00:00,
2026-05-15,DASH,411336610.0,376731121.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.046314+00:00,
2026-05-15,DDOG,330825798.0,328910774.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.047037+00:00,
2026-05-15,DXCM,377360765.0,376051323.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.089681+00:00,
2026-05-15,EA,252387410.0,213719135.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.086994+00:00,
2026-05-15,EXC,1030253967.0,1030468168.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.088029+00:00,
2026-05-15,FANG,280019792.0,204850755.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.088343+00:00,
2026-05-15,FAST,1147497573.0,1144204255.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.168651+00:00,
2026-05-15,FER,720902155.0,495266353.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.184049+00:00,
2026-05-15,FTNT,733713653.0,618718712.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.159283+00:00,
2026-05-15,GEHC,451686252.0,450227305.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.172445+00:00,
2026-05-15,GILD,1241569874.0,1238257390.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.176191+00:00,
2026-05-15,GOOG,5527000000.0,10927015800.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.214677+00:00,
2026-05-15,GOOGL,5867155790.0,10927015800.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.216803+00:00,
2026-05-15,HON,316940010.0,300554211.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.211855+00:00,
2026-05-15,IDXX,78781116.0,78481748.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.226730+00:00,
2026-05-15,INSM,218381503.0,198421696.0,1.0,yfinance_current_snapshot,2026-08-07T06:28:19.752692+00:00,
2026-05-15,INTC,5044000000.0,4601086360.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.316687+00:00,
2026-05-15,INTU,273537000.0,267281209.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.293556+00:00,
2026-05-15,ISRG,358278038.0,351211361.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.299325+00:00,
2026-05-15,KDP,1360559471.0,1354287292.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.303976+00:00,
2026-05-15,KHC,1185823758.0,856090380.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.336274+00:00,
2026-05-15,KLAC,1306275210.0,1303407490.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.338742+00:00,
2026-05-15,LIN,460980163.0,459412830.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.348051+00:00,
2026-05-15,LITE,77800000.0,71166552.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.195708+00:00,
2026-05-15,LRCX,1251278000.0,1246297914.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.354559+00:00,
2026-05-15,MAR,260766288.0,225701045.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.446565+00:00,
2026-05-15,MCHP,543008370.0,531882770.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.424186+00:00,
2026-05-15,MDLZ,1276308057.0,1272721631.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.431919+00:00,
2026-05-15,MELI,50696802.0,50585648.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.569442+00:00,
2026-05-15,META,2205128509.0,2201784155.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.456400+00:00,
2026-05-15,MNST,978008110.0,700556989.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.466189+00:00,
2026-05-15,MPWR,49142000.0,47357654.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.192152+00:00,
2026-05-15,MRVL,875766423.0,872175600.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.466824+00:00,
2026-05-15,MSFT,7425545491.0,7414481428.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.473920+00:00,
2026-05-15,MSTR,364585501.0,363615882.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.270471+00:00,
2026-05-15,MU,,1125474157.0,1.0,reused_missing_fallback_1.0,2026-08-07T06:09:30.621107+00:00,
2026-05-15,NFLX,4163939676.0,4134583901.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.641722+00:00,
2026-05-15,NVDA,24221000000.0,23225466000.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.643833+00:00,
2026-05-15,NXPI,252164174.0,251677497.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.658361+00:00,
2026-05-15,ODFL,207968283.0,186045851.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.654759+00:00,
2026-05-15,ORLY,816165813.0,808477531.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.648113+00:00,
2026-05-15,PANW,815000000.0,808186600.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.658062+00:00,
2026-05-15,PAYX,355682860.0,,1.0,reused_missing_fallback_1.0,2026-08-07T06:09:30.692817+00:00,
2026-05-15,PCAR,526364953.0,516006091.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.741378+00:00,
2026-05-15,PDD,1423396462.0,753147720.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.792249+00:00,
2026-05-15,PEP,1366000000.0,1360987968.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.759669+00:00,
2026-05-15,PLTR,2300713329.0,2109332642.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.284040+00:00,
2026-05-15,PYPL,855460874.0,853364995.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.770486+00:00,
2026-05-15,QCOM,1050000000.0,1048028430.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.791807+00:00,
2026-05-15,REGN,101137842.0,95783900.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.790509+00:00,
2026-05-15,ROP,98900874.0,98349007.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.780417+00:00,
2026-05-15,ROST,320781076.0,313124032.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.809907+00:00,
2026-05-15,SBUX,1140000000.0,1137674400.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.868968+00:00,
2026-05-15,SHOP,1219581025.0,1206653279.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.303944+00:00,
2026-05-15,SNDK,146000000.0,146003173.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.878844+00:00,
2026-05-15,SNPS,191479325.0,190382148.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.898250+00:00,
2026-05-15,STX,226644518.0,225971384.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.907855+00:00,
2026-05-15,TMUS,1072671613.0,486284949.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.914543+00:00,
2026-05-15,TRI,436538837.0,127739621.0,0.8778574333353071,reused_current_snapshot_proxy,2026-08-07T06:09:29.320828+00:00,
2026-05-15,TSLA,3949547394.0,2819226425.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.932580+00:00,
2026-05-15,TTWO,186980443.0,184790316.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.926499+00:00,
2026-05-15,TXN,913247686.0,911046759.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.931162+00:00,
2026-05-15,VRSK,130156012.0,129752528.0,1.0,yfinance_current_snapshot,2026-08-07T06:28:19.739936+00:00,
2026-05-15,VRTX,253460924.0,252695472.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:30.993742+00:00,
2026-05-15,WBD,2507136702.0,2381278440.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:31.094252+00:00,
2026-05-15,WDAY,201000000.0,199086940.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:31.094111+00:00,
2026-05-15,WDC,,342138377.0,1.0,reused_missing_fallback_1.0,2026-08-07T06:09:31.093885+00:00,
2026-05-15,WMT,7958079155.0,4374476531.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:29.311465+00:00,
2026-05-15,XEL,624634306.0,623004010.0,1.0,reused_current_snapshot_proxy,2026-08-07T06:09:31.133579+00:00,
2026-05-15,ZS,161709525.0,105124128.0,1.0,yfinance_current_snapshot,2026-08-07T06:28:19.735279+00:00,
2026-05-29,AAPL,14594180000.0,14569223952.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.604992+00:00,
2026-05-29,ABNB,417930233.0,405518174.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.626293+00:00,
2026-05-29,ADBE,397500000.0,396228000.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.606179+00:00,
2026-05-29,ADI,,485265334.0,1.0,missing_fallback_1.0,2026-08-07T06:09:29.605868+00:00,
2026-05-29,ADP,397262737.0,396896994.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.615064+00:00,
2026-05-29,ADSK,211145251.0,210419750.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.643068+00:00,
2026-05-29,AEP,544397352.0,543569868.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.605285+00:00,
2026-05-29,ALAB,173485104.0,154855776.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.184529+00:00,
2026-05-29,ALNY,133809118.0,133237753.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.153224+00:00,
2026-05-29,AMAT,793959430.0,790855049.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.607908+00:00,
2026-05-29,AMD,1632475042.0,1623448320.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.732975+00:00,
2026-05-29,AMGN,541000000.0,539512250.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.731460+00:00,
2026-05-29,AMZN,10786313572.0,9808965699.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.731040+00:00,
2026-05-29,APP,305732000.0,255707450.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.165532+00:00,
2026-05-29,ARM,1067998569.0,142599360.0,0.4005605367061123,yfinance_current_snapshot,2026-08-07T06:09:29.742302+00:00,
2026-05-29,ASML,384100000.0,21331633667.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.727740+00:00,
2026-05-29,AVGO,4757580198.0,4698919234.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.742809+00:00,
2026-05-29,AXON,81237415.0,76780733.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.196106+00:00,
2026-05-29,BKNG,751380500.0,748998624.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.755656+00:00,
2026-05-29,BKR,992674071.0,990649016.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.769119+00:00,
2026-05-29,CCEP,442188289.0,196770986.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.853550+00:00,
2026-05-29,CDNS,275393000.0,274123438.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.857091+00:00,
2026-05-29,CEG,357102017.0,337745216.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.856315+00:00,
2026-05-29,CMCSA,3539192198.0,3510808107.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.855890+00:00,
2026-05-29,COST,443478804.0,440929534.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.870087+00:00,
2026-05-29,CPRT,925811482.0,845414013.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.869539+00:00,
2026-05-29,CRWD,1018259280.0,1000378647.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.871248+00:00,
2026-05-29,CRWV,447573939.0,314532216.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.162424+00:00,
2026-05-29,CSCO,3941434665.0,3935049541.0,1.0,yfinance_current_snapshot,2026-08-07T06:09:29.886183+00:00,
